"Município","Unidade Gestora","Mês","Descrição","Valor Ajustado","Valor Estornado","Tipo","Categoria","Fonte","Subfonte","Alínea","Subalínea","Fonte de Recurso","CO"
"Curral de Cima","Prefeitura Municipal de Curral de Cima","06 - Junho","17145001 - Transferências do Salário-Educação - Principal","56908.89","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","550 | Transferência do Salário-Educação","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","07 - Julho","17145001 - Transferências do Salário-Educação - Principal","60956.84","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","550 | Transferência do Salário-Educação","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","08 - Agosto","17145001 - Transferências do Salário-Educação - Principal","61457.98","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","550 | Transferência do Salário-Educação","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","09 - Setembro","17145001 - Transferências do Salário-Educação - Principal","67026.73","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","550 | Transferência do Salário-Educação","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","10 - Outubro","17145001 - Transferências do Salário-Educação - Principal","58731.8","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","550 | Transferência do Salário-Educação","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","11 - Novembro","17145001 - Transferências do Salário-Educação - Principal","61490.49","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","550 | Transferência do Salário-Educação","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","12 - Dezembro","17145001 - Transferências do Salário-Educação - Principal","64486.79","11560.96","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","550 | Transferência do Salário-Educação","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","05 - Maio","17145101 - Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Principal","870","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","07 - Julho","17145101 - Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Principal","870","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","551 | Transferências de Recursos do FNDE Referentes ao Programa Dinheiro Direto na Escola (PDDE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","02 - Fevereiro","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","15990.2","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","03 - Março","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","15990.2","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","04 - Abril","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","15854.2","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","05 - Maio","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","16887.8","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","06 - Junho","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","16180.6","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","07 - Julho","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","16180.6","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","08 - Agosto","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","16180.6","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","09 - Setembro","17145201 - Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal","48541.8","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","552 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Alimentação Escolar (PNAE)","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","04 - Abril","17145301 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal","56049.41","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
"Curral de Cima","Prefeitura Municipal de Curral de Cima","08 - Agosto","17145301 - Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal","56049.41","0","Lançamento de receita","10000000 - Receitas Correntes","17000000 - Transferências Correntes","17100000 - Transferências da União e de suas Entidades","17140000 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ","17145000 - Transferências do Salário-Educação","553 | Transferências de Recursos do FNDE Referentes ao Programa Nacional de Apoio ao Transporte Escolar (PNATE) ","0000 | "
